gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32
0,-510.92023,28.591574,-1.8560338,9.724543,0.0989156,3.9017055,-5.923622,-2.4703088,-5.5279264,-2.2083788,-4.467101,-1.0372163,-4.751166,-1.1509314,-3.600247,-1.4801605,-3.1526,-3.136169,-2.2547057,-0.8290956,-1.0439894,-2.6520078,-0.779652,-1.55591,-1.7160449,0.1003952,-1.2099801,-0.66147184,-1.063447,0.2707183,-1.1571103,-0.4681937
0,-798.26654,40.52343,6.4077797,14.155866,-3.6999402,11.799363,-4.0835896,5.46203,-6.8277187,2.2086883,-5.9129276,0.98930204,-5.573958,-1.1653235,-5.2511153,-0.9778332,-4.068372,-0.56961054,-3.0219643,-0.88616335,-2.4789445,-0.9015883,-1.1782551,-0.87772465,-2.1697748,-1.7546813,-1.3175275,-1.1817588,-1.0969902,-1.7392216,-1.257645,-1.2712156
0,-465.38858,10.91036,-5.413024,-2.54014,-0.18412818,-3.3276055,-11.730235,-6.996936,-6.2546887,4.255654,-1.3897715,1.379064,-1.5219388,0.9856494,0.1981412,0.8402199,-3.2064576,-1.8905839,-4.567722,0.29693693,-3.2600915,1.8787421,-3.6158056,0.98831373,-0.82366776,0.93038,-3.549663,0.59133005,0.5923869,-0.26012385,-2.2806025,0.31261396
0,-381.9903,64.68402,-47.24365,-14.254619,-20.737162,-6.4520335,-28.0164,-3.6417818,-14.961254,-1.143268,-5.475976,-1.7805716,-10.786199,-7.122219,-3.2174911,-7.304596,-2.5245717,-0.64378124,-3.3781278,-3.2100644,-3.0812778,-0.6884841,-6.7196784,-2.9293303,0.40919337,5.0686216,4.781331,6.1293354,5.9084396,2.9996886,0.9912995,-0.56674826
1,-225.63531,67.01637,-15.258186,17.72858,-16.713463,16.215601,-18.323446,14.153059,-10.040895,-11.52981,-0.8472098,-6.268582,-19.994581,6.297523,-13.420693,-4.898522,-6.770256,-3.3793623,-8.883967,-3.1188493,-1.8750354,-3.8559926,-8.193805,-0.2992403,-8.369405,-2.2216835,-2.9842293,-2.470004,-2.7382808,-3.7581062,-0.47139034,-2.2930865
1,-553.33905,16.41141,0.025403531,7.7599382,2.7083213,4.5625663,-5.0093656,0.38102415,-2.324577,-0.14749949,-2.4947867,0.34400982,-3.3335447,-1.9753834,-2.470407,-1.13713,-3.1791472,-0.9212153,-0.74120635,-0.8819182,-2.0423553,-0.3379886,-2.4735124,-0.28097132,-3.0723238,-0.81238407,-1.2166573,-0.23891166,-1.421527,-0.87081295,-0.6842888,-0.8421622
0,-423.2057,16.625597,-5.8888693,5.008328,-3.069611,5.561603,-13.116024,-5.804959,-5.6111484,-1.5586759,-4.4509153,-0.25308368,-7.539639,1.0565975,-1.8187104,0.11528044,-3.7766478,-2.2984414,-1.3630579,2.383736,0.39063773,-0.58878624,-1.746348,0.45206806,-2.4753141,2.417626,-3.5688047,0.77291226,-1.1954119,-0.32964373,0.13889973,0.47387123
0,-256.9913,52.732742,-23.107754,-7.0446715,-20.797201,8.037981,-17.166693,-6.3664775,-14.439161,3.212134,-7.27689,0.96910524,-9.719602,-3.6168704,-8.6672735,-4.6184483,-6.7317996,-1.6305835,-6.704161,0.6640511,-10.593401,0.57163894,-4.3488,0.8597876,-3.2140653,-1.6799175,-4.603427,3.2570655,-2.2397265,0.8431274,-5.1250043,2.1943533
0,-375.53104,34.769398,-2.8743937,0.2173646,-6.692911,-1.2912438,-8.987411,-6.3268065,-9.897463,-0.2779354,-0.22249313,-1.3626193,-4.5937696,0.2171116,-3.3505285,-3.400013,-2.3611321,-1.7229618,-4.994122,0.041743286,1.0486113,-0.31237528,0.061523374,1.9932607,1.2225509,1.7743969,-0.9731205,-0.10827642,-1.3819205,0.9727661,0.76142776,-0.16249578
0,-405.41055,13.472733,-28.620256,-1.676722,-1.0666764,-2.5065315,-10.241735,-5.487545,-2.011756,-0.86608183,-6.2546377,2.922813,-7.374305,1.1400853,-2.1312697,-0.40830943,-4.418283,-1.2773024,-2.8616488,-0.5895446,-3.291924,-1.0519787,-2.6581779,0.83930665,-2.147227,2.1294837,-2.31039,0.3102049,2.8557658,2.695308,-0.42672077,-1.6097306
1,-326.37338,32.39332,-10.066356,4.794061,-5.352121,1.5973982,-5.6858673,-10.639046,-6.132495,-0.5205173,-13.205229,-5.5311804,-5.5215697,-1.8174708,-4.666626,-8.245968,-2.0790477,3.4221528,-6.5973196,1.2338892,-5.2195277,3.3792949,-3.2729602,-0.9830688,-3.2471735,-0.82814896,-3.8371418,0.39412874,-3.9416223,0.23068482,-3.1402056,2.9970465
0,-455.82632,31.796146,-9.068872,-1.3421489,-3.3146763,6.680779,-4.500405,-16.476818,-12.79666,1.0331771,-1.7877173,-3.57962,-3.7633975,0.32910392,-1.3976086,-0.008042982,-1.4249144,0.8314939,-7.701998,0.14075318,-5.940737,-1.3952888,-2.157799,-1.3829716,-3.4245527,2.9875803,-1.790731,0.513987,-1.6449649,3.2653112,-1.2386069,1.7654258
0,-353.581,81.58991,3.1345735,18.528858,-14.183913,8.755887,-31.49249,0.61210054,-15.451536,4.8796196,-6.9848146,-2.6633732,-12.050574,-14.6381235,-0.111127794,-8.847052,-8.462088,10.917062,6.709386,-4.985165,1.9440178,0.02583852,-5.8637514,-1.8541535,-6.642838,-2.5848112,-2.725118,-0.39649412,-2.1016867,-2.8779721,-3.8004246,-4.6976633
0,-747.28107,1.0941068,-1.1429037,0.7905721,0.027852304,0.058911417,0.1788069,-0.4549199,-0.29025546,0.19477513,-0.13073207,0.16564235,-0.22907102,-0.008059484,-0.036022764,0.164255,-0.029583957,-0.04711458,-0.14527127,0.14634755,-0.15938462,0.05195515,-0.103252634,0.095283836,-0.014249707,-0.022325253,-0.06203409,0.12939848,-0.10219006,-0.049516827,-0.026972855,-0.029541345
0,-463.24387,43.522785,-22.201944,6.1638875,-8.795423,-1.7260249,-5.3664064,-3.3926206,-0.47653034,-1.2393987,-4.5180087,-0.26235422,-4.516885,-4.596874,-4.284908,-3.4898713,-5.4489613,-1.9579347,-2.970382,-1.6907445,-1.3737024,-2.4417443,-0.8074839,0.20561133,-2.6441166,-1.0507798,-1.216446,-0.51043,-1.8660138,-0.21457224,-0.3848662,-1.0213413
0,-548.42834,7.618944,-14.304691,-2.9740832,-2.779665,0.55185896,-6.8163104,-2.6919568,-1.6705074,1.8979523,-6.5215893,-0.7335543,-3.6001441,1.4399965,-2.6274014,0.15460831,-2.6023629,2.5728812,-2.1998188,-0.068238,-4.5898466,1.4461514,-2.4879718,1.0163971,0.36027247,0.32232293,-1.2724885,1.7591397,-1.8156728,0.9626973,-0.42168027,1.6657
0,-557.9022,13.617953,-6.2222314,4.0247283,-4.60851,0.02986965,-2.6205215,-2.5002518,-3.1869578,0.724529,-4.411253,0.014142321,-1.702758,-0.4620104,-1.1799887,-1.6092607,-2.6803653,-0.3850913,-2.1354113,-0.3624977,-2.1453323,1.2911121,-1.9240283,-1.0190555,-1.4268256,-0.108120434,-1.2297964,-0.14767283,-1.0026382,-0.14678112,-1.33779,0.15658551
1,-469.8476,7.366187,-12.784535,-7.654961,-4.301967,-0.0660035,-10.413929,-5.521537,-2.956659,2.275685,-4.412489,0.7276931,-0.9500203,-0.932305,-2.2659013,-2.1567073,-2.0078297,-0.4895083,-1.346089,1.5492251,0.034383897,1.8624163,-1.4048793,2.4540873,-0.5982722,-0.19497994,-0.98144114,1.8289998,-1.6946043,0.31270063,-0.31699553,-0.49495533
0,-609.5279,34.26276,5.149914,3.376366,-6.7451897,4.056505,-9.910564,-11.928654,-4.210935,2.5762734,4.428242,1.2388908,-4.913779,2.8153327,0.07415225,1.6981888,-0.32451215,-0.7364897,-0.17579612,3.712485,0.42160496,-3.018108,-0.9334067,-2.5854826,-0.86872804,-1.1053073,-2.5593653,-0.24710913,0.34785324,-0.34403145,-2.4685822,-2.3050706
0,-411.80045,17.424662,-3.4486308,14.234387,2.8236558,-0.10587214,-1.0310131,5.5564423,-6.776319,-3.8321018,-3.1667845,-1.484084,-1.3649296,-1.3074617,-4.1556234,2.5539038,-3.864342,-1.2683258,-0.42217255,-1.5334337,-1.443399,-0.38486943,0.72990245,-0.43594635,-2.4212677,0.25440574,-2.4831858,1.4781289,-0.41423056,0.40286198,-1.4348127,-1.5444802
0,-368.91098,20.612291,-45.084484,10.847392,-28.784729,-33.084045,-31.887657,-0.662765,-6.2622895,-0.31844765,-13.187002,8.300942,4.6776342,0.65882266,-7.957208,2.9232736,-5.8638954,-0.76726335,-1.6341656,2.5967805,0.17010508,1.7588936,2.0350857,3.8102922,-3.8791687,-0.57501876,-1.8178599,1.190429,-2.5941908,0.66915697,2.2599578,0.1942571
1,-258.77756,119.27581,15.87587,3.660459,4.9384027,1.0191079,-15.358638,-13.5142765,-16.991446,-10.686701,-14.876123,-0.51372206,-8.020693,-3.2913702,-8.5679245,-1.0486035,-6.9486737,-3.5278563,-6.9588003,-3.6061854,-5.2956314,-2.979654,-2.896864,-0.3172322,-3.0230563,-1.6722016,-1.9162129,-1.636297,-3.2616522,-0.751878,-2.41996,-0.6778402
0,-468.97894,10.341243,-4.1714253,3.0366771,-4.3622894,0.3718631,-7.8939514,-3.414202,-5.212711,-0.1748808,-6.1144958,1.0362039,-2.5000734,0.26135716,-0.65819436,0.17325974,-1.707779,-0.70309687,-0.9391875,0.56347495,-1.1820732,0.27504575,-0.1979509,0.36248532,0.08084943,-0.4702344,-0.41182154,0.1821558,-0.5679903,0.48956776,-0.60444766,0.038043827
0,-302.1656,53.699383,-27.616957,16.871302,-7.336295,13.198591,-7.5945168,-1.3378435,-13.354429,-9.032791,-16.072578,-12.117585,-14.4266405,-8.969639,-13.049222,-5.8894777,-6.7780004,1.3034524,-0.35694885,-0.5383742,-3.1574018,0.46837676,2.2247553,4.714747,-0.6922938,2.756636,4.150749,2.6503801,1.3417429,0.744134,0.6062434,-0.975276
1,-454.66608,82.3732,-5.891945,-13.481814,-18.689615,1.9815404,2.3530998,-0.3364783,-1.2425556,3.5140607,-3.9057488,-6.2496386,-8.164566,-7.0393405,-0.31728402,0.88835466,-2.116972,-0.879231,-0.6762912,0.91889495,-1.4735278,0.55216396,-1.2226524,0.08981098,-0.22480744,-1.6426661,1.0337051,0.6011562,-0.5643877,0.9768872,0.44350836,2.2545311
0,-546.86804,58.64036,-6.550444,13.863804,-1.2044321,-14.04783,-7.7149415,-15.561398,-12.400845,-9.170752,-8.097342,-3.3162,-4.060392,-0.017279644,-0.4498344,-2.9230194,1.8017306,-1.2057993,-3.519842,-0.9652135,-2.7078922,-1.8315856,0.21089225,-0.014937973,0.4848083,1.0023146,1.0165595,0.7294795,1.4375476,0.9112547,-0.98921174,-0.705023
1,-426.5696,72.324974,-8.203937,4.959766,-16.065779,-6.414089,-27.147446,-14.961347,-17.166943,7.1468143,-6.943589,-8.074099,-15.321937,1.8567883,-9.686669,-3.9884353,2.2726858,0.19117653,-10.345583,3.5180478,-0.5610579,-5.1060634,0.5376134,-3.1167846,-0.56623614,1.3615195,-6.7078786,3.5755749,-2.2343955,-1.9636923,2.5784712,-0.9641765
0,-445.24936,84.153244,-20.43092,6.468528,5.5004044,7.6570373,-7.9512057,-12.758546,-3.2726455,-0.7072623,-6.541091,-4.344309,-1.0796958,-2.577124,-8.304813,2.2130444,-3.2985768,-5.975895,-5.1902623,1.0655557,-5.2665267,-3.753585,-2.9103005,1.0874318,-0.31158707,-1.6241761,0.022529911,-1.7761446,-3.4719849,-3.7359061,-0.41881284,-0.07291871
0,-316.86795,67.66047,-2.6130712,5.4022865,-2.9115503,6.736383,-8.112487,-0.45305252,-7.2514377,-0.61718434,-4.42812,-2.20291,-8.298131,-1.1299812,-3.9113808,-3.9383779,-11.242103,-2.89556,-6.7096167,0.2596917,-5.2164764,2.887814,-2.925303,1.2994317,-5.0929375,-1.5511453,-6.332069,-2.616944,-3.1791291,1.3272105,-3.0670807,0.38044846
1,-332.1824,49.24577,-11.152947,17.512262,-17.192799,-0.5877423,-18.862782,1.6402247,-6.128431,-5.093466,4.69986,-3.2105412,-8.126126,1.4152492,-5.2792044,-0.691203,-2.352671,0.78402287,-3.498362,2.4676607,-1.7737591,-0.20278823,-6.659477,-3.1317542,-5.4056034,-1.2617347,-2.9799898,0.5850118,-2.0631342,0.34902647,-1.7688816,-1.7117678
1,-387.92072,31.517298,7.4696827,6.156758,-2.6477427,-11.215931,-12.6242485,1.8492494,-8.8962345,-4.2172923,-15.996282,-3.0735648,-13.106397,-2.8467321,-7.582854,-0.50369626,-7.030958,4.496132,-7.0445237,-0.44775572,-2.0751662,2.8340516,-3.7583477,1.710179,-4.2635474,1.1598196,0.22039339,0.39060807,0.32694158,1.5470165,0.63577205,1.4447021
0,-399.38864,29.239313,-10.404907,13.260671,-4.989943,5.02743,-6.443923,-4.957728,-6.8740687,-0.2593883,-5.601006,-4.3965316,-4.578302,-3.294644,-4.497014,-3.6361632,-3.4731445,-0.4489167,-3.258762,1.0143628,-1.6547638,-1.5197165,-0.23438017,-1.0530385,0.22417164,-0.53481853,-1.0222898,-0.5640613,-0.9284599,-0.7561364,-1.1566565,-0.8658222
0,-234.70958,97.52488,-64.71785,-10.363475,-27.35036,-5.8522544,-14.259495,0.9485063,-8.539473,-1.1276826,-10.471684,-5.94788,-1.9417527,-4.391447,-10.114382,-0.5838545,-1.6310425,-9.086352,-3.6232245,-4.3488083,-4.3790917,-4.2672167,1.4521484,-0.70583844,0.22443508,-0.058781452,0.31929818,-0.54976505,0.48364824,1.8619025,1.4019663,0.87752414
0,-932.10046,-7.388526,-2.8073668,4.4321985,-8.846735,1.2300287,-14.850325,-6.7659826,-0.035776656,7.307846,-10.530121,-1.471965,-5.1315885,4.5640774,-10.393433,4.807018,-7.5042076,-1.3034948,-11.700865,-4.972068,-11.620705,5.4085536,-3.754521,-1.4940093,-4.218515,3.0945168,-9.198857,-5.0022697,-6.472959,-1.5657319,-3.2785664,1.5854931
0,-386.74042,16.756313,-5.684967,-1.3236705,4.244917,6.5985065,-14.751618,-6.7359457,-15.7,4.1940312,-12.822419,4.7471437,-11.346523,0.63055336,-8.874146,-1.9779819,-8.785673,0.8801055,-10.46943,7.979354,-3.2423608,0.2703074,-3.2046053,3.808776,-4.3191724,1.0790609,-4.0320387,0.27157462,-5.2256923,-0.5505212,-0.907707,1.1128889
0,-373.4147,29.223608,-6.6454916,3.219551,-8.624285,2.2978685,-9.157547,-5.3267837,-4.2506194,-0.879066,-6.4601965,-2.1027927,-3.7607343,-1.4598197,-5.135918,0.55148625,-1.2174846,-0.07571832,-1.9398726,-2.4552476,-4.258158,-1.8209193,-3.4477313,-1.8331406,-1.4868368,-0.7132697,0.042143043,0.5360676,0.18090954,0.9506843,-0.5890833,0.021050854
0,-522.5792,48.22835,0.5669168,1.149974,-8.61522,-2.6123066,-2.947608,-1.2943741,-6.0471053,0.36101717,-3.2680218,-2.518709,-3.3110223,-1.4656479,-8.96753,0.016920138,-4.3277164,-5.0054007,-2.2170367,-2.6617503,-4.3378415,-0.7971847,-2.6272802,-3.4283557,0.027197648,-1.0483707,-4.2120204,-1.4373103,-1.0641638,-1.1850742,-1.3168708,-1.1006933
1,-564.2926,14.856044,4.405955,0.63006437,-7.448506,-0.3812762,-7.533387,-0.41600215,-3.7739496,-1.3163836,-10.689087,2.6939132,-6.1705346,-2.8787496,-6.3979707,0.08431394,-7.612569,-1.2231153,-2.8548832,2.1332355,-2.466742,1.0026724,-1.6283994,-1.1631559,-1.0664802,-0.7809866,-1.9242159,1.7185078,-2.3738236,2.172302,-2.1132445,0.85822076
1,-430.26328,31.294434,-7.5159035,2.2593699,-10.813995,1.8126472,-15.92596,-3.7238526,-7.2742615,0.6561252,-8.189319,0.91419095,-2.4983568,-0.60891676,-5.182689,-1.1490592,-5.666357,-1.516401,-2.9869156,-2.977131,-1.674314,-2.2269568,-0.4142462,0.9708236,-1.0081877,0.3121228,0.36257285,0.7288773,1.03056,-0.45284116,0.5149906,0.0051112454
0,-559.0975,14.735416,-4.850761,2.7338083,-2.160373,1.895847,-3.8982844,-5.2040944,-1.8959843,1.1126721,-1.4216012,-2.620193,-2.227871,-3.055894,-3.9384704,-1.9626038,-3.295963,-1.1692986,-3.1235712,-1.5406598,-3.891821,-1.8119802,-1.7339731,-1.6137971,0.2998244,-0.8446601,-0.6501762,0.28760427,-0.536679,1.2008497,-0.18644895,-0.33876368
1,-304.1169,69.422,-17.770216,-0.30985796,-29.197653,-14.236077,-20.735956,-5.1797853,-19.668436,-0.28663453,-13.092977,-2.9838028,-1.843881,-3.141937,-6.484184,1.0652981,-7.0444274,-1.2151963,-1.9770159,-1.1084418,-2.2202387,0.8271033,-2.9750743,-2.0240273,-3.8608565,1.8362371,-3.9287539,-1.3335689,-3.0082479,-0.8521895,0.39661264,0.9586838
0,-894.0488,49.165035,-36.52717,28.220045,19.210688,-18.831335,-3.8848665,-15.66474,-20.61619,-3.4115257,-6.76529,-8.496825,0.72587633,-7.04488,-5.0463214,-5.315769,-11.917387,-3.5416288,-5.9522305,-3.74404,-1.3575002,-1.8305136,-2.9096022,-0.14281218,-4.8848376,-0.85831344,-1.901126,-0.8991434,-0.17066894,0.20771673,-1.3303214,1.6844172
0,-508.0351,14.559443,1.0384243,0.5038956,-1.1462399,1.0924283,-3.9650443,-0.7396191,-3.7434075,0.37452984,-2.0508602,-0.57694,-1.3131924,-0.73858523,-2.3830001,-1.3118876,-0.74323434,-1.1596955,-1.3827472,-0.18265347,-1.276909,-0.44548702,-0.21407579,-0.5069285,0.14682882,0.12847789,-0.83844095,-0.008154633,-0.64676636,-0.10955409,-0.19048698,0.24085298
0,-421.7536,24.61402,-4.9182525,0.77020645,-3.4203348,-0.11339896,-12.594334,-6.813574,-5.717995,1.9742922,-4.449806,1.0565265,-1.5008088,2.3076582,-2.8361673,-0.9316524,-4.3910537,-2.6706388,-2.9177828,-0.17967252,-3.9334638,0.52457005,-0.6208853,-0.51763946,-0.4608321,0.12672764,-0.084474094,0.61910605,0.03970743,0.40527365,-0.6393432,0.4969632
0,-396.44257,26.67875,-3.1818662,1.9449178,-10.375771,-6.214339,-6.0602612,-10.823847,-8.433669,4.9375825,-11.099263,-5.1876144,-2.6771212,-2.5544088,-3.8214304,-0.7354569,-5.2878013,-0.6866809,-2.3032763,-0.42585596,-4.828696,0.62060696,0.01611416,4.08522,-1.0338166,2.7902036,-0.5491265,2.809968,-0.5250096,0.769053,-1.402063,2.070841
0,-388.62823,110.9479,-12.611942,19.481028,10.870619,-6.412007,-12.050361,2.939111,-7.153532,-5.855157,-4.254971,-7.160519,-8.104267,-5.8996983,-4.998453,-2.326281,-10.42911,-6.7308745,-3.8123121,-4.0304,-1.52227,3.9755092,-1.0482502,-1.4791561,-4.287918,-0.22224773,-7.988187,-4.625581,-1.4606731,-4.6303377,0.4397331,-2.344072
0,-457.66205,25.990646,3.3658361,-0.5420925,-3.9095113,-1.0780514,-8.667674,-2.2507656,-5.805803,0.43731374,-4.085388,0.93763596,-2.9205363,-1.094596,-3.4095967,-1.467851,-2.4812288,-1.1642852,-3.78103,0.62749016,-2.3420112,-0.5097179,-2.5341911,0.042526837,-1.7703041,-0.30335093,-1.4873135,0.2550383,-0.7655499,0.1787987,-1.5281405,0.31179303
0,-452.69257,73.23287,7.156168,1.9131079,1.9145316,-1.6996981,-8.673893,-7.031865,-9.364304,-8.65856,-4.8860245,-2.5189168,-0.22199504,2.3077385,-1.3756129,-4.6434584,-4.0367374,-0.63968724,-4.7572865,-5.413984,-5.168192,-4.9069366,-6.2936077,-3.5771391,-2.107679,-0.5677933,-1.2079487,0.5159109,0.4958296,1.1372522,1.9871126,3.102383
0,-500.06183,-3.4732416,-14.477168,4.0487914,-1.7992119,4.0011616,-15.035567,-2.3309996,0.6261869,-1.6792585,-8.254039,4.9120026,-2.1178575,0.17859921,-3.3208265,-0.9168849,-3.0747457,-1.1601945,-0.5941576,-0.96833014,-3.9603412,2.4883366,-4.6624637,2.6744945,-2.6846638,3.1347952,-1.503772,0.75126356,0.029766403,0.61507076,0.04734512,1.0633552
1,-335.54077,33.918003,-3.563111,10.213614,-19.822447,-7.0248504,-10.003985,1.8844024,-3.8111753,-7.998419,-13.519468,3.7872243,-13.927401,-4.731241,-7.8362827,-3.0517235,-10.661621,1.4678221,-7.537075,3.965547,-3.209275,2.615331,-1.88668,3.043518,-7.0486155,1.1975935,-0.2739144,-0.24158813,-2.8600438,1.5672209,-3.0893826,0.8443104
0,-392.8542,22.524364,1.4927,7.112498,-3.1110897,-10.1156225,-18.636705,4.649535,-12.822881,4.1211243,-6.032291,-2.7455292,1.0367383,7.610812,-10.826758,1.8841839,-4.546924,-1.4235125,-4.207321,0.041223675,-2.6264362,0.74310184,-1.6037921,1.0979248,-2.0195394,2.637438,-2.172104,2.068849,-2.2144454,1.2482947,-1.5612919,-1.3761345
0,-711.58923,41.665146,-8.316452,8.163432,-9.686392,5.413121,-10.836933,1.3569573,-13.026811,0.029023977,-10.693031,0.97604954,-9.738191,-1.127251,-10.688523,0.8630916,-8.550594,1.3811588,-8.760774,0.75276655,-8.54539,1.5811276,-6.2886753,1.2771387,-6.314868,0.67121416,-4.755149,2.2778893,-4.463983,2.600691,-4.2911234,2.6429682
0,-570.5636,11.55879,-8.002711,-0.74308306,-3.00498,-1.6092212,-2.8497996,-1.7158974,-3.6596358,-0.035968848,-1.8802636,-0.44252634,-0.99475497,-0.09989847,-1.5071515,0.9089947,-1.2699018,1.0528677,-0.838223,-0.41203794,-0.16750732,0.3545184,0.4703916,0.6074945,0.36687204,1.2066975,-0.23132218,0.4335158,-0.5987584,-0.3520191,-0.24973822,-0.24955793
0,-407.65863,43.458206,0.67305183,10.455117,-6.266448,0.8163805,-3.5466375,-1.7912419,0.6413771,2.8530123,-6.171153,-0.54490256,-1.1421665,2.650429,-6.1417537,-0.8510745,-1.883725,-2.1315794,-5.372879,1.0299327,-2.9663515,-1.7957597,-1.3261065,-1.3150849,-0.7965453,-1.7080356,-2.342817,-0.48368752,-1.8876915,0.91591525,-1.9043325,0.9900089
1,-404.85635,26.107672,2.1090846,4.3295035,-0.82817334,-10.939217,-17.549702,-0.9748408,-15.503885,-5.762492,-6.748649,-4.212354,-1.5662402,-1.615661,-1.5044831,1.9108802,-6.2095985,-2.1862237,-4.067288,2.3322418,-2.4031124,3.2117221,-1.753032,3.1022604,0.76889735,0.84345394,-1.7942172,0.062683746,-0.43862465,-0.13572453,-0.7945967,-0.78110313
0,-308.27155,56.89912,-20.443531,18.323557,7.827537,6.618826,-5.252,2.1132863,-0.7226838,-10.887635,-16.373398,-9.779244,-4.717592,1.4965483,-5.5719705,-2.4380412,-2.3359013,-2.9336789,-5.53937,-0.9856562,-6.275455,-0.877663,-6.958313,-1.3035486,-2.761994,-3.24161,-3.1922634,-0.7815153,0.008808442,0.03581394,0.9722132,4.355828
1,-439.86462,48.626442,14.275744,12.142561,8.4194355,0.853965,5.554613,-2.6256886,-0.078190096,0.59735584,0.9415706,6.0696964,-0.35839957,-0.64026046,1.013628,3.8010228,-1.998956,3.7850413,-0.69423974,3.4919605,-2.7516582,2.0296237,-2.373442,2.0945811,-3.186112,-0.29698965,-5.841567,1.0346243,-4.148451,-1.5732805,-4.0493064,-0.29299864
1,-342.67053,41.50558,-22.472164,15.290212,-21.209728,-0.60958916,-12.875295,-6.7357163,-5.1839294,-7.214971,-7.1601615,2.5481708,-2.2987523,-1.6857085,-1.066366,1.4241687,-5.8330927,-1.2172198,-0.2982497,-3.1572516,-0.30705777,0.19975016,0.37281227,2.2855196,-1.1021764,-2.3957024,2.3181956,0.153503,-0.91147,1.7061448,-1.904196,-0.13815817
1,-343.56204,26.474243,-22.10455,-3.5696244,-10.029932,-6.4051647,-26.615154,-8.469316,-1.5934025,-2.3436038,-14.691917,-0.60115844,-6.208947,-7.1794615,-13.637758,0.551111,-11.317113,1.713772,-2.6194515,5.981524,3.9153595,7.731888,-0.48888785,4.680434,-0.6492869,3.6036518,-0.10876439,1.541236,-1.0484024,4.2569666,-2.429858,-1.3389249
0,-616.817,25.721294,-30.421707,3.4799242,2.09314,0.33324432,-8.600553,-5.3891106,-6.539557,1.5265628,4.518405,-2.9481504,-4.8176265,1.7683152,-0.92944694,-3.9878361,-1.0231649,-2.0316231,-2.5907207,-2.6951702,-3.5915859,0.059429333,-7.997648,-3.1339471,-0.027555803,1.4975519,-2.408575,-3.4443977,0.024975272,0.4083658,-1.8206917,0.96725076
1,-390.3829,30.81995,8.174243,5.7576346,-12.48067,3.13762,-14.012219,3.1552057,-6.1407247,-5.3929,-9.449616,-5.3503284,-11.368724,-4.2707267,-7.1487064,-2.1647568,-7.529693,-1.5530905,-2.2782445,-0.056762002,-3.278652,2.3091273,-2.563083,1.3470051,-1.562378,0.53867143,-2.0613003,-0.8363655,0.5794924,0.094063744,-0.70519155,0.76820266
1,-457.03067,-1.5339177,-1.2039574,6.3495035,-0.48736754,0.12950788,-5.606275,-0.63050157,-6.867626,0.5525234,-7.924003,0.06819249,-5.975698,1.7996331,-5.03091,0.8552832,-2.778325,1.2648507,-1.0170462,1.7795323,-1.179462,1.7130334,-0.68587095,1.5110849,-1.1347983,0.4066924,-1.1112814,-0.07457093,-1.4050786,0.013150541,-1.2611096,-0.2835885
1,-216.7806,49.25516,-52.65014,-1.6249832,-20.38988,-0.7884862,-26.380346,-0.77467936,-28.974691,-2.951478,-18.051449,6.2455993,-14.038313,-0.7501581,-9.740051,-3.128889,-9.057168,-6.2815857,-11.359051,-4.5322495,-3.570725,2.1475017,-0.7396655,3.6302528,-1.2962077,1.8121113,-1.3489513,-1.4239166,-1.8249911,-2.2717142,-4.6829934,1.8289521
1,-456.5863,28.162056,10.863248,15.324089,-3.9422095,-0.3088605,-9.047443,-2.8155172,-3.0188196,-3.231436,-2.9838517,-0.41267735,-1.6557053,0.123151615,-4.840332,2.462354,-4.7397904,-0.77630985,-5.81452,-0.24472815,-4.658558,0.038474232,-3.822606,-0.26072922,-3.3831742,-1.3610696,-1.8611511,-1.075624,-2.0269625,-0.6175726,-2.384102,-0.26090267
0,-353.53986,47.70955,2.927398,-0.4617897,-3.2416387,-4.8789573,-16.841988,-7.920116,-12.278663,0.7226588,-7.923483,-3.9697442,-11.020589,-3.184678,-4.152103,-7.179268,0.053734023,-2.867756,-1.4939263,5.3042064,-5.5645103,2.5436287,-2.9920533,2.2819855,-1.9308207,0.26534578,-3.5880957,-1.9632217,-4.5288196,-1.2683828,-3.9793773,1.347876
1,-417.12335,16.606138,-8.1135645,9.111247,-2.7853174,-0.28175592,-12.989118,-9.020464,-8.511211,5.6680512,-6.739897,6.8240204,-0.78733283,4.205762,-0.1357467,0.30943453,-5.725333,-1.3091705,-3.932639,-0.9372443,-4.7760844,0.8136193,-1.8187777,1.1861596,-1.5578657,1.3778185,-1.932335,1.363118,-2.9828868,1.3421372,-1.7241893,-0.87995625
